ESTACION;FECHA;HORA_LOCAL;TEMPERATURA (C);HUMEDAD RELATIVA (%);PRESION ESTACION (hPa)
10100;27/01/2021;19;28;64;947.8
10100;27/01/2021;20;27;66;947.8
10100;27/01/2021;21;24.5;82;948.6
10100;27/01/2021;22;22.2;87;949.4
10100;27/01/2021;23;21.4;91;950.1
10100;28/01/2021;0;22.1;84;950.4
10100;28/01/2021;1;21.8;88;950.5
10100;28/01/2021;2;20.7;93;950.1
10100;28/01/2021;3;21.6;84;949.3
10100;28/01/2021;4;21.8;84;948.2
10100;28/01/2021;5;20.9;90;947.4
10100;28/01/2021;6;19.5;89;947.6
10100;28/01/2021;7;19;87;948.6
10100;28/01/2021;8;22.4;80;949.2
10100;28/01/2021;9;26.8;62;949.4
10100;28/01/2021;10;29.4;50;950.1
10100;28/01/2021;11;26.8;63;950.9
10100;28/01/2021;12;27.1;64;951
10100;28/01/2021;13;27.4;63;950.5
10100;28/01/2021;14;27.1;66;950.2
10100;28/01/2021;15;27.4;68;949.4
10100;28/01/2021;16;27.6;65;948.9
10100;28/01/2021;17;27.2;64;947.4
10100;28/01/2021;18;27.4;63;946.8
10100;28/01/2021;19;27.2;66;946.5
10100;28/01/2021;20;24.6;78;946.6
10100;28/01/2021;21;22.8;88;947.2
10100;28/01/2021;22;22.6;90;947.8
10100;28/01/2021;23;22.7;89;948.5
10100;29/01/2021;0;22.9;89;948.1
10100;29/01/2021;1;22.6;92;947.8
10100;29/01/2021;2;22;95;947.8
10100;29/01/2021;3;21.9;96;947.8
10100;29/01/2021;4;20.6;95;946.5
10100;29/01/2021;5;16.7;99;949.4
10100;29/01/2021;6;16.3;99;950.9
10100;29/01/2021;7;16.4;100;951.8
10100;29/01/2021;8;16.3;100;952
10100;29/01/2021;9;16.4;100;951.8
10100;29/01/2021;10;17.5;95;951.4
10100;29/01/2021;11;19.4;84;950.9
10100;29/01/2021;12;21.5;78;950.2
10100;29/01/2021;13;24.7;70;949.7
10100;29/01/2021;14;25.3;65;949
10100;29/01/2021;15;26.3;65;948.5
10100;29/01/2021;16;26.7;66;947.8
10100;29/01/2021;17;26.8;66;947.4
10100;29/01/2021;18;26.5;69;947
10100;29/01/2021;19;25.5;71;946.6
10100;29/01/2021;20;24;81;946.9
10100;29/01/2021;21;21.8;90;947.8
10100;29/01/2021;22;21.6;91;948.9
10100;29/01/2021;23;21.2;93;949.7
10100;30/01/2021;0;20.4;95;949.8
10100;30/01/2021;1;20.3;93;949.2
10100;30/01/2021;2;20.2;96;948.5
10100;30/01/2021;3;20.3;95;947.7
10100;30/01/2021;4;20;99;945.2
10100;30/01/2021;5;17.4;100;946.9
10100;30/01/2021;6;17.3;100;950.6
10100;30/01/2021;7;17.4;100;949.8
10100;30/01/2021;8;17.2;100;949.4
10100;30/01/2021;9;17.2;99;950.8
10100;30/01/2021;10;17.7;97;952.4
10100;30/01/2021;11;18.1;93;953.3
10100;30/01/2021;12;18;91;953.8
10100;30/01/2021;13;18.2;88;954.5
10100;30/01/2021;14;19.6;81;954.2
10100;30/01/2021;15;20.4;74;954
10100;30/01/2021;16;20.1;78;953.4
10100;30/01/2021;17;20.3;76;953.3
10100;30/01/2021;18;19.4;81;953.3
10100;30/01/2021;19;20.4;72;953.7
10100;30/01/2021;20;18.7;81;955.3
10100;30/01/2021;21;17.9;85;957
10100;30/01/2021;22;17;95;958.6
10100;30/01/2021;23;16.8;97;959
10100;31/01/2021;0;16.6;98;958.8
10100;31/01/2021;1;16.2;99;959
10100;31/01/2021;2;16.1;99;958.9
10100;31/01/2021;3;15.9;98;958.5
10100;31/01/2021;4;15.6;99;957.8
10100;31/01/2021;5;15.6;99;957.3
10100;31/01/2021;6;15.3;100;957.7
10100;31/01/2021;7;15.3;98;958.1
10100;31/01/2021;8;14.8;99;958.6
10100;31/01/2021;9;14.9;98;958.8
10100;31/01/2021;10;14.8;98;958.6
10100;31/01/2021;11;15.9;98;958.6
10100;31/01/2021;12;15.3;97;958.5
10100;31/01/2021;13;15.7;95;958.2
10100;31/01/2021;14;16.4;90;957.8
10100;31/01/2021;15;17.6;88;957
10100;31/01/2021;16;18.7;77;956.2
10100;31/01/2021;17;17.7;87;956.6
10100;31/01/2021;18;17.3;86;956.1
10100;31/01/2021;19;16.2;91;956.4
10100;31/01/2021;20;15.6;96;957
10100;31/01/2021;21;15.6;98;958.1
10100;31/01/2021;22;15.6;98;958.6
10100;31/01/2021;23;15.7;93;959
10100;01/02/2021;0;14.9;99;958.6
10100;01/02/2021;1;15;99;957.6
10100;01/02/2021;2;15.1;99;957.4
10100;01/02/2021;3;15.4;100;957.4
10100;01/02/2021;4;15.4;99;956.9
10100;01/02/2021;5;15.3;98;956.2
10100;01/02/2021;6;15.3;97;955.8
10100;01/02/2021;7;15.2;99;956.5
10100;01/02/2021;8;15.3;98;956.4
10100;01/02/2021;9;15.9;95;956.8
10100;01/02/2021;10;16.6;95;957.2
10100;01/02/2021;11;16.4;98;957.4
10100;01/02/2021;12;16.2;99;957.3
10100;01/02/2021;13;18;83;957.2
10100;01/02/2021;14;19.1;81;956.4
10100;01/02/2021;15;19.3;83;955.8
10100;01/02/2021;16;18.2;88;955.4
10100;01/02/2021;17;18.7;87;955.2
10100;01/02/2021;18;18.4;92;955
10100;01/02/2021;19;18.2;92;955.2
10100;01/02/2021;20;18.3;89;956.1
10100;01/02/2021;21;17.8;94;956.9
10100;01/02/2021;22;17.6;96;957.6
10100;01/02/2021;23;17.2;95;958.1
10100;02/02/2021;0;16.6;94;958.1
10100;02/02/2021;1;16.3;95;958
10100;02/02/2021;2;16;94;957.6
10100;02/02/2021;3;15.6;98;957
10100;02/02/2021;4;15.2;98;956.8
10100;02/02/2021;5;14.6;99;956.6
10100;02/02/2021;6;14.6;99;957
10100;02/02/2021;7;14.7;99;957.7
10100;02/02/2021;8;14.9;100;958.4
10100;02/02/2021;9;14.9;98;959.2
10100;02/02/2021;10;15.3;96;959.7
10100;02/02/2021;11;15.7;97;959.8
10100;02/02/2021;12;17;89;959.4
10100;02/02/2021;13;18.2;79;959.4
10100;02/02/2021;14;19;74;958.6
10100;02/02/2021;15;20.4;61;958.2
10100;02/02/2021;16;21;60;957.7
10100;02/02/2021;17;20.8;61;957.4
10100;02/02/2021;18;20.6;62;957.3
10100;02/02/2021;19;20.1;73;957.8
10100;02/02/2021;20;19.3;73;958.4
10100;02/02/2021;21;18;83;959
10100;02/02/2021;22;17.6;84;959.8
10100;02/02/2021;23;17.2;89;960.6
10100;03/02/2021;0;17.2;89;960.9
10100;03/02/2021;1;16.9;91;961
10100;03/02/2021;2;16.2;94;960.5
10100;03/02/2021;3;15.7;93;959.8
10100;03/02/2021;4;14.6;94;959.4
10100;03/02/2021;5;14.2;94;959
10100;03/02/2021;6;13.5;94;959.2
10100;03/02/2021;7;13.9;94;959.7
10100;03/02/2021;8;16.3;88;960.2
10100;03/02/2021;9;19.2;71;960.6
10100;03/02/2021;10;21.1;60;960.6
10100;03/02/2021;11;22.3;56;960.6
10100;03/02/2021;12;23.2;50;960.6
10100;03/02/2021;13;23.3;59;960.4
10100;03/02/2021;14;24.8;54;959.7
10100;03/02/2021;15;25.1;50;959.3
10100;03/02/2021;16;24.6;53;958.8
10100;03/02/2021;17;25.5;51;958.6
10100;03/02/2021;18;24.7;52;958.5
10100;03/02/2021;19;23.3;60;958.6
10100;03/02/2021;20;22.5;65;959.4
10100;03/02/2021;21;18.3;85;960.4
10100;03/02/2021;22;16.7;89;962.5
10100;03/02/2021;23;17;97;962.8
10100;04/02/2021;0;15.7;94;962.9
10100;04/02/2021;1;14.8;94;962.6
10100;04/02/2021;2;14.6;94;962.2
10100;04/02/2021;3;14.6;94;962
10100;04/02/2021;4;13.7;97;961.7
10100;04/02/2021;5;12.9;97;961.6
10100;04/02/2021;6;12.2;97;961.8
10100;04/02/2021;7;12.5;97;962.6
10100;04/02/2021;8;15.8;91;963
10100;04/02/2021;9;19.2;81;963.4
10100;04/02/2021;10;21.8;65;963.8
10100;04/02/2021;11;22.1;60;963.8
10100;04/02/2021;12;24.9;42;963.4
10100;04/02/2021;13;25.5;37;963.2
10100;04/02/2021;14;26.1;39;962.6
10100;04/02/2021;15;26.8;39;962.2
10100;04/02/2021;16;27.5;39;961.8
10100;04/02/2021;17;27.2;37;961.4
10100;04/02/2021;18;26.5;40;961
10100;04/02/2021;19;25;48;961
10100;04/02/2021;20;23;59;961.7
10100;04/02/2021;21;18.9;81;962.1
10100;04/02/2021;22;17.3;89;962.5
10100;04/02/2021;23;16.7;89;962.9
10100;05/02/2021;0;16;91;962.8
10100;05/02/2021;1;15.5;91;962.2
10100;05/02/2021;2;15.1;91;961.7
10100;05/02/2021;3;14.4;94;961
10100;05/02/2021;4;14.7;93;960.5
10100;05/02/2021;5;14.3;93;960.1
10100;05/02/2021;6;14.3;93;959.8
10100;05/02/2021;7;14;91;960.2
10100;05/02/2021;8;17.2;82;960.6
10100;05/02/2021;9;20.6;72;960.6
10100;05/02/2021;10;23.6;55;960.4
10100;05/02/2021;11;25;51;960.2
10100;05/02/2021;12;26.1;54;959.8
10100;05/02/2021;13;26.9;51;959.2
10100;05/02/2021;14;27.2;52;958.6
10100;05/02/2021;15;27.4;50;957.8
10100;05/02/2021;16;27.7;52;957.2
10100;05/02/2021;17;27.2;54;956.6
10100;05/02/2021;18;27;55;956.2
10100;05/02/2021;19;25.7;57;956.2
10100;05/02/2021;20;23.7;68;956.6
10100;05/02/2021;21;19.8;86;957.3
10100;05/02/2021;22;18.9;85;958.2
10100;05/02/2021;23;18.1;85;958.6
10100;06/02/2021;0;16.8;84;958.5
10100;06/02/2021;1;16.3;83;958.2
10100;06/02/2021;2;16;83;958
10100;06/02/2021;3;15.7;87;957.2
10100;06/02/2021;4;15;90;956.8
10100;06/02/2021;5;14.4;89;956.4
10100;06/02/2021;6;14.1;91;956.5
10100;06/02/2021;7;13.7;91;956.9
10100;06/02/2021;8;17.6;79;957.6
10100;06/02/2021;9;22.6;60;957.8
10100;06/02/2021;10;25;50;958
10100;06/02/2021;11;26.6;49;958.2
10100;06/02/2021;12;27.6;46;958
10100;06/02/2021;13;28.4;46;957.4
10100;06/02/2021;14;28.8;46;956.9
10100;06/02/2021;15;29.3;46;956.4
10100;06/02/2021;16;28.7;44;955.8
10100;06/02/2021;17;28.6;42;955.4
10100;06/02/2021;18;28.1;45;955
10100;06/02/2021;19;26.8;48;955
10100;06/02/2021;20;22.9;66;955.2
10100;06/02/2021;21;19.5;80;955.8
10100;06/02/2021;22;18.8;82;956.2
10100;06/02/2021;23;17.8;88;956.5
10100;07/02/2021;0;18.2;85;956.5
10100;07/02/2021;1;18.1;87;956.1
10100;07/02/2021;2;17.3;85;955.3
10100;07/02/2021;3;17.8;79;954.8
10100;07/02/2021;4;17.1;82;954.6
10100;07/02/2021;5;17.1;81;954.6
10100;07/02/2021;6;17.2;80;954.9
10100;07/02/2021;7;17.5;75;955.2
10100;07/02/2021;8;19.5;73;955.8
10100;07/02/2021;9;23.4;59;956.2
10100;07/02/2021;10;25.5;52;956.4
10100;07/02/2021;11;27.2;49;956.6
10100;07/02/2021;12;28.1;48;956.6
10100;07/02/2021;13;28.2;50;956.5
10100;07/02/2021;14;29;51;956.1
10100;07/02/2021;15;29.3;51;955.7
10100;07/02/2021;16;29.8;51;955.4
10100;07/02/2021;17;29.2;53;954.9
10100;07/02/2021;18;29;52;954.8
10100;07/02/2021;19;28.1;53;954.9
10100;07/02/2021;20;25.3;66;955.4
10100;07/02/2021;21;23.5;79;956.2
10100;07/02/2021;22;21.7;87;957.3
10100;07/02/2021;23;21.2;87;958
10100;08/02/2021;0;20.6;87;958
10100;08/02/2021;1;19.2;91;958.1
10100;08/02/2021;2;18.9;87;957.8
10100;08/02/2021;3;18.6;89;957.4
10100;08/02/2021;4;17.6;92;957
10100;08/02/2021;5;17.3;94;956.9
10100;08/02/2021;6;17.7;84;957.4
10100;08/02/2021;7;17.3;90;958.1
10100;08/02/2021;8;18.2;87;958.9
10100;08/02/2021;9;20;86;959.3
10100;08/02/2021;10;21.5;79;959.3
10100;08/02/2021;11;24;60;959.4
10100;08/02/2021;12;25.4;58;959.4
10100;08/02/2021;13;25.2;62;959.4
10100;08/02/2021;14;24.3;65;959.3
10100;08/02/2021;15;24.4;63;959.4
10100;08/02/2021;16;22.3;74;959.7
10100;08/02/2021;17;21.4;79;959
10100;08/02/2021;18;19.3;86;960.2
10100;08/02/2021;19;19.1;85;960.6
10100;08/02/2021;20;18.3;89;961
10100;08/02/2021;21;17.9;88;961.2
10100;08/02/2021;22;17.5;96;962
10100;08/02/2021;23;17.2;87;962.5
10100;09/02/2021;0;16.8;89;963
10100;09/02/2021;1;16.4;93;962.8
10100;09/02/2021;2;16.3;92;962.6
10100;09/02/2021;3;16.6;89;962.1
10100;09/02/2021;4;16.7;89;962.2
10100;09/02/2021;5;16.9;88;962.4
10100;09/02/2021;6;16.8;90;962.6
10100;09/02/2021;7;16.9;91;963
10100;09/02/2021;8;16.7;96;963.4
10100;09/02/2021;9;17.6;88;963.8
10100;09/02/2021;10;18;85;963.8
10100;09/02/2021;11;18.8;81;964
10100;09/02/2021;12;19.5;80;963.7
10100;09/02/2021;13;20.2;78;963.4
10100;09/02/2021;14;20.5;78;963
10100;09/02/2021;15;21.2;73;962.4
10100;09/02/2021;16;20.7;77;961.8
10100;09/02/2021;17;20.9;78;961.4
10100;09/02/2021;18;21.2;72;961.4
10100;09/02/2021;19;20.8;74;961.4
10100;09/02/2021;20;19.8;79;961.4
10100;09/02/2021;21;18.9;87;961.7
10100;09/02/2021;22;19.3;87;962.6
10100;09/02/2021;23;19.1;88;963
10100;10/02/2021;0;18.6;89;963
10100;10/02/2021;1;18.4;92;963.2
10100;10/02/2021;2;18.2;93;962.6
10100;10/02/2021;3;17.8;92;961.8
10100;10/02/2021;4;17;96;961.6
10100;10/02/2021;5;16.8;95;961.4
10100;10/02/2021;6;17;96;961.4
10100;10/02/2021;7;16.4;96;961.4
10100;10/02/2021;8;17.1;94;962.1
10100;10/02/2021;9;18.3;89;962.2
10100;10/02/2021;10;20;76;962.4
10100;10/02/2021;11;21.3;69;962.2
10100;10/02/2021;12;21.6;71;961.8
10100;10/02/2021;13;23.6;61;961.3
10100;10/02/2021;14;23.8;59;960.6
10100;10/02/2021;15;24.1;57;959.8
10100;10/02/2021;16;24;58;959.3
10100;10/02/2021;17;23.3;64;958.9
10100;10/02/2021;18;21.2;83;958.8
10100;10/02/2021;19;20;87;958.6
10100;10/02/2021;20;18.8;95;958.6
10100;10/02/2021;21;17.8;94;958.8
10100;10/02/2021;22;17.4;94;959.2
10100;10/02/2021;23;17;95;959.7
10100;11/02/2021;0;17.2;94;959.8
10100;11/02/2021;1;17.8;96;959.6
10100;11/02/2021;2;17.6;95;959
10100;11/02/2021;3;16;96;958.6
10100;11/02/2021;4;15.2;96;958.2
10100;11/02/2021;5;15;96;957.8
10100;11/02/2021;6;14.6;96;957.7
10100;11/02/2021;7;14.5;97;957.8
10100;11/02/2021;8;16.8;94;958
10100;11/02/2021;9;20.3;83;958.2
10100;11/02/2021;10;22.3;66;957.8
10100;11/02/2021;11;22.8;67;958
10100;11/02/2021;12;23.3;61;957.7
10100;11/02/2021;13;25;60;957
10100;11/02/2021;14;26.2;56;956.6
10100;11/02/2021;15;27.5;52;955.8
10100;11/02/2021;16;27.6;52;955.3
10100;11/02/2021;17;23.7;74;955
10100;11/02/2021;18;20.5;87;954.9
10100;11/02/2021;19;22.3;89;955
10100;11/02/2021;20;21.9;90;954.6
10100;11/02/2021;21;19.8;93;955.3
10100;11/02/2021;22;20.1;91;956
10100;11/02/2021;23;18.7;95;956.5
10100;12/02/2021;0;18.4;92;956.8
10100;12/02/2021;1;18.6;94;956.6
10100;12/02/2021;2;18.2;93;956.5
10100;12/02/2021;3;18.4;92;956.2
10100;12/02/2021;4;18.3;90;955.8
10100;12/02/2021;5;17.5;93;955.6
10100;12/02/2021;6;17.7;93;955.3
10100;12/02/2021;7;17.6;94;955.3
10100;12/02/2021;8;18.4;90;955.6
10100;12/02/2021;9;20.8;84;955.8
10100;12/02/2021;10;23.3;72;956.2
10100;12/02/2021;11;24;68;956.2
10100;12/02/2021;12;25.2;70;956.5
10100;12/02/2021;13;25.4;73;955.8
10100;12/02/2021;14;26.4;70;955.2
10100;12/02/2021;15;26.4;70;955.2
10100;12/02/2021;16;24.8;70;953.6
10100;12/02/2021;17;23;63;953.7
10100;12/02/2021;18;22.7;83;954.1
10100;12/02/2021;19;22;90;953.8
10100;12/02/2021;20;20.9;93;953.8
10100;12/02/2021;21;19.3;90;954.4
10100;12/02/2021;22;18;95;954.9
10100;12/02/2021;23;17.5;91;955.3
10100;13/02/2021;0;15.8;96;955.4
10100;13/02/2021;1;15.3;95;955.4
10100;13/02/2021;2;15.2;94;955.3
10100;13/02/2021;3;15.3;95;954.5
10100;13/02/2021;4;15;91;954
10100;13/02/2021;5;15.4;87;953.4
10100;13/02/2021;6;16;86;953.4
10100;13/02/2021;7;16.2;86;953.8
10100;13/02/2021;8;19.1;76;953.8
10100;13/02/2021;9;22.2;55;954
10100;13/02/2021;10;24.3;61;953.8
10100;13/02/2021;11;26.2;53;953.6
10100;13/02/2021;12;27.3;46;953.3
10100;13/02/2021;13;28.8;49;952.6
10100;13/02/2021;14;29.4;41;952.1
10100;13/02/2021;15;29.5;48;951.4
10100;13/02/2021;16;30.3;43;950.5
10100;13/02/2021;17;28.5;48;949.6
10100;13/02/2021;18;28.8;47;949.3
10100;13/02/2021;19;28.2;46;949
10100;13/02/2021;20;25.2;55;949.6
10100;13/02/2021;21;20.7;82;950.4
10100;13/02/2021;22;19.4;87;951.4
10100;13/02/2021;23;19;89;953.3
10100;14/02/2021;0;17.4;92;953
10100;14/02/2021;1;16.4;94;952.6
10100;14/02/2021;2;16.2;94;952.2
10100;14/02/2021;3;15.6;91;951.4
10100;14/02/2021;4;15.6;90;950.6
10100;14/02/2021;5;14.8;91;950.2
10100;14/02/2021;6;14.6;94;950.4
10100;14/02/2021;7;17.9;84;950.6
10100;14/02/2021;8;21.6;74;950.9
10100;14/02/2021;9;25.4;64;951
10100;14/02/2021;10;27.9;45;951.3
10100;14/02/2021;11;29.5;41;951.8
10100;14/02/2021;12;30.7;41;951.8
10100;14/02/2021;13;30.7;36;951.8
10100;14/02/2021;14;31;35;951.8
10100;14/02/2021;15;31;40;951
10100;14/02/2021;16;30.2;42;950.9
10100;14/02/2021;17;30.2;43;950.8
10100;14/02/2021;18;29.6;44;950.6
10100;14/02/2021;19;28.3;52;950.6
10100;14/02/2021;20;25.2;67;951.2
10100;14/02/2021;21;21.4;81;951.6
10100;14/02/2021;22;20.5;84;952.6
10100;14/02/2021;23;20.1;87;953.4
10100;15/02/2021;0;19.4;89;953.4
10100;15/02/2021;1;19;92;953.8
10100;15/02/2021;2;18.5;92;953.6
10100;15/02/2021;3;17.8;91;953.3
10100;15/02/2021;4;17.6;89;953.3
10100;15/02/2021;5;18.3;89;953.7
10100;15/02/2021;6;20.6;80;953.8
10100;15/02/2021;7;20;82;954.4
10100;15/02/2021;8;21.6;70;954.6
10100;15/02/2021;9;23.2;74;954.9
10100;15/02/2021;10;24.2;64;956
10100;15/02/2021;11;25.2;64;956.6
10100;15/02/2021;12;26.2;59;956.5
10100;15/02/2021;13;25.8;59;956.6
10100;15/02/2021;14;26.2;61;956.6
10100;15/02/2021;15;26.9;54;956.5
10100;15/02/2021;16;27.4;54;955.4
10100;15/02/2021;17;26.6;59;954.6
10100;15/02/2021;18;24.9;63;955
10100;15/02/2021;19;20.3;88;956.2
10100;15/02/2021;20;20;87;957
10100;15/02/2021;21;20;86;957.8
10100;15/02/2021;22;20.2;86;958.5
10100;15/02/2021;23;19.8;89;959
10100;16/02/2021;0;19;95;959.3
10100;16/02/2021;1;18.4;95;959.3
10100;16/02/2021;2;18;96;958.9
10100;16/02/2021;3;17.2;96;958.1
10100;16/02/2021;4;17.1;97;957.4
10100;16/02/2021;5;16.8;97;957.4
10100;16/02/2021;6;17;96;957.4
10100;16/02/2021;7;16.9;98;957
10100;16/02/2021;8;17.4;95;957.8
10100;16/02/2021;9;19.3;89;958.5
10100;16/02/2021;10;20.2;81;958.2
10100;16/02/2021;11;21.2;79;958.6
10100;16/02/2021;12;22;75;958.5
10100;16/02/2021;13;21.8;72;957.8
10100;16/02/2021;14;23.9;68;957
10100;16/02/2021;15;24.7;65;956.2
10100;16/02/2021;16;24.2;63;955.7
10100;16/02/2021;17;25.3;59;955
10100;16/02/2021;18;25.1;59;954.8
10100;16/02/2021;19;24.3;61;954.8
10100;16/02/2021;20;21.8;76;955.2
10100;16/02/2021;21;19;89;955.7
10100;16/02/2021;22;18.9;89;956.4
10100;16/02/2021;23;17.6;93;956.8
10100;17/02/2021;0;16.7;96;956.8
10100;17/02/2021;1;16.5;92;956.6
10100;17/02/2021;2;16.3;95;956.4
10100;17/02/2021;3;15.3;94;956
10100;17/02/2021;4;15;94;955.8
10100;17/02/2021;5;14.7;98;955.7
10100;17/02/2021;6;14.6;98;955.8
10100;17/02/2021;7;14.3;98;956.1
10100;17/02/2021;8;16.8;92;956.5
10100;17/02/2021;9;20.3;81;956.6
10100;17/02/2021;10;23;71;956.5
10100;17/02/2021;11;25.5;59;956.5
10100;17/02/2021;12;26.7;52;956.2
10100;17/02/2021;13;27.2;53;955.7
10100;17/02/2021;14;27.9;53;955.3
10100;17/02/2021;15;27.6;55;954.8
10100;17/02/2021;16;28.5;55;953.8
10100;17/02/2021;17;28.7;53;953.6
10100;17/02/2021;18;28.3;54;953.2
10100;17/02/2021;19;26.9;59;953.3
10100;17/02/2021;20;23.7;69;953.2
10100;17/02/2021;21;21;84;953.8
10100;17/02/2021;22;19.5;88;954.6
10100;17/02/2021;23;19.6;88;955.4
10100;18/02/2021;0;19;89;955.6
10100;18/02/2021;1;17.8;90;955.6
10100;18/02/2021;2;18;88;955.6
10100;18/02/2021;3;16.7;91;955.4
10100;18/02/2021;4;16.8;90;955
10100;18/02/2021;5;16;90;954.4
10100;18/02/2021;6;16.6;84;953.4
10100;18/02/2021;7;15.8;87;954.6
10100;18/02/2021;8;18;83;955.4
10100;18/02/2021;9;23;69;955.4
10100;18/02/2021;10;25.6;49;955.4
10100;18/02/2021;11;27.4;41;955.2
10100;18/02/2021;12;28.4;37;954.4
10100;18/02/2021;13;29.6;43;953.7
10100;18/02/2021;14;29.7;42;953
10100;18/02/2021;15;29.9;41;952.6
10100;18/02/2021;16;30.2;42;951.7
10100;18/02/2021;17;29.9;43;951.3
10100;18/02/2021;18;29.6;43;951.3
10100;18/02/2021;19;27.8;48;951.2
10100;18/02/2021;20;24.6;55;951.4
10100;18/02/2021;21;21.8;62;951.8
10100;18/02/2021;22;21;63;952.6
10100;18/02/2021;23;20.4;68;952.8
10100;19/02/2021;0;19.6;75;953
10100;19/02/2021;1;17.5;85;953.4
10100;19/02/2021;2;17.4;84;953.4
10100;19/02/2021;3;18.3;83;953.6
10100;19/02/2021;4;19.5;74;953.7
10100;19/02/2021;5;18.6;87;953.8
10100;19/02/2021;6;17.8;92;956.2
10100;19/02/2021;7;17.2;95;958.9
10100;19/02/2021;8;16;96;960.5
10100;19/02/2021;9;16;98;960.2
10100;19/02/2021;10;17.2;94;960.6
10100;19/02/2021;11;18.7;88;960.6
10100;19/02/2021;12;20.6;77;960.4
10100;19/02/2021;13;21.4;67;960.1
10100;19/02/2021;14;21.8;70;960
10100;19/02/2021;15;23.8;63;959.3
10100;19/02/2021;16;23.2;63;958.6
10100;19/02/2021;17;22.7;66;958.2
10100;19/02/2021;18;22.6;67;958.1
10100;19/02/2021;19;22.2;71;958.1
10100;19/02/2021;20;20.7;82;958.6
10100;19/02/2021;21;20.2;86;959.8
10100;19/02/2021;22;19.9;89;961
10100;19/02/2021;23;19.6;85;961.3
10100;20/02/2021;0;18.7;86;961.4
10100;20/02/2021;1;18.5;88;961.4
10100;20/02/2021;2;18.6;85;961
10100;20/02/2021;3;16;94;960.2
10100;20/02/2021;4;14.4;96;960.1
10100;20/02/2021;5;13.8;96;960
10100;20/02/2021;6;13.1;97;960
10100;20/02/2021;7;13;97;960.5
10100;20/02/2021;8;14.6;94;960.8
10100;20/02/2021;9;18.5;80;960.8
10100;20/02/2021;10;21.3;69;960.1
10100;20/02/2021;11;21.5;66;960.2
10100;20/02/2021;12;23.1;66;959.8
10100;20/02/2021;13;23.2;64;958.6
10100;20/02/2021;14;24;61;958.1
10100;20/02/2021;15;25.8;62;957.2
10100;20/02/2021;16;25.9;64;956.2
10100;20/02/2021;17;26.2;62;955.2
10100;20/02/2021;18;25.8;62;955.4
10100;20/02/2021;19;23.9;70;955.2
10100;20/02/2021;20;21.7;80;955.4
10100;20/02/2021;21;20.3;97;956.2
10100;20/02/2021;22;21.7;80;957
10100;20/02/2021;23;21.4;81;957.4
10100;21/02/2021;0;21.5;79;957.4
10100;21/02/2021;1;20.6;88;957.4
10100;21/02/2021;2;18.4;92;957
10100;21/02/2021;3;18;93;956.6
10100;21/02/2021;4;19;91;956.6
10100;21/02/2021;5;19.4;92;956.5
10100;21/02/2021;6;19.8;89;956.6
10100;21/02/2021;7;19.6;92;956.6
10100;21/02/2021;8;20.3;90;957
10100;21/02/2021;9;22.8;77;957.2
10100;21/02/2021;10;23.8;68;957.3
10100;21/02/2021;11;24.6;67;957.2
10100;21/02/2021;12;26.4;57;957
10100;21/02/2021;13;27.5;56;956.2
10100;21/02/2021;14;28.2;52;955.7
10100;21/02/2021;15;26.8;64;955.2
10100;21/02/2021;16;26.9;66;954.2
10100;21/02/2021;17;27;65;953.6
10100;21/02/2021;18;25.6;68;953.3
10100;21/02/2021;19;25.6;70;953.3
10100;21/02/2021;20;23.9;82;953.6
10100;21/02/2021;21;23.1;82;954
10100;21/02/2021;22;23;86;954.6
10100;21/02/2021;23;23;80;954.4
10100;22/02/2021;0;21.2;88;954.2
10100;22/02/2021;1;20.2;83;954.1
10100;22/02/2021;2;21;81;953.6
10100;22/02/2021;3;19.6;92;952.6
10100;22/02/2021;4;19.7;91;952.2
10100;22/02/2021;5;19.5;92;952.2
10100;22/02/2021;6;18.6;90;952.2
10100;22/02/2021;7;17.2;90;952.4
10100;22/02/2021;8;19.3;88;953
10100;22/02/2021;9;24.7;71;953.7
10100;22/02/2021;10;27.7;58;954.4
10100;22/02/2021;11;26.7;62;954.9
10100;22/02/2021;12;27.5;59;954.9
10100;22/02/2021;13;28.6;58;954.5
10100;22/02/2021;14;28.9;58;954
10100;22/02/2021;15;29.5;55;953.4
10100;22/02/2021;16;29.7;57;952.8
10100;22/02/2021;17;29.7;56;952.6
10100;22/02/2021;18;28.5;63;953
10100;22/02/2021;19;27.5;65;953
10100;22/02/2021;20;26.6;68;954.1
10100;22/02/2021;21;24.7;77;955.8
10100;22/02/2021;22;25.5;71;956.1
10100;22/02/2021;23;24.8;74;957
10100;23/02/2021;0;23.9;74;957.4
10100;23/02/2021;1;22.8;82;957.7
10100;23/02/2021;2;21.7;85;957
10100;23/02/2021;3;22.7;59;957.4
10100;23/02/2021;4;19.8;78;957.3
10100;23/02/2021;5;17.4;93;958.2
10100;23/02/2021;6;16.8;99;958.6
10100;23/02/2021;7;16.8;96;958.9
10100;23/02/2021;8;17.6;96;959.7
10100;23/02/2021;9;17.7;95;960.1
10100;23/02/2021;10;17.4;97;960.5
10100;23/02/2021;11;17.2;98;961.4
10100;23/02/2021;12;18.5;97;961
10100;23/02/2021;13;18.2;90;960.1
10100;23/02/2021;14;18.4;87;960.9
10100;23/02/2021;15;19.3;86;960.2
10100;23/02/2021;16;20;82;960
10100;23/02/2021;17;20.8;84;959.3
10100;23/02/2021;18;19.9;82;959.2
